2026-06-10_08-07-34,0,lista_d2.go:2026-06-10_08-07-34
2026-06-10_08-11-56,0,lista_d2.go:2026-06-10_08-11-56
2026-06-10_08-27-57,0,lista_d2.go:2026-06-10_08-27-57
2026-06-16_15-33-17,0,lista_d2.go:2026-06-16_15-33-17
2026-06-16_15-37-11,0,lista_d2.go:2026-06-16_15-37-11
2026-06-16_15-41-18,0,lista_d2.go:2026-06-16_15-41-18
2026-06-16_15-52-22,0,lista_d2.go:2026-06-16_15-52-22
2026-06-16_15-55-31,0,lista_d2.go:2026-06-16_15-55-31
2026-06-16_16-01-09,0,lista_d2.go:2026-06-16_16-01-09
2026-06-16_16-14-58,0,lista_d2.go:2026-06-16_16-14-58
2026-06-16_16-15-23,0,lista_d2.go:2026-06-16_16-15-23
2026-06-16_16-16-19,0,lista_d2.go:2026-06-16_16-15-23
2026-06-16_16-16-37,0,lista_d2.go:2026-06-16_16-15-23
2026-06-16_16-22-50,0,lista_d2.go:2026-06-16_16-22-50
2026-06-16_16-28-44,0,lista_d2.go:2026-06-16_16-28-44
2026-06-17_10-09-46,0,lista_d2.go:2026-06-16_16-28-44
2026-06-17_11-22-37,0,lista_d2.go:2026-06-17_11-22-37
2026-06-17_11-22-48,0,lista_d2.go:2026-06-17_11-22-48
2026-06-17_11-50-13,0,lista_d2.go:2026-06-17_11-50-13
2026-06-18_21-26-35,0,main.go:2026-06-18_21-26-35
2026-06-19_08-07-59,0,lista_d2.go:2026-06-19_08-07-59;main.go:2026-06-18_21-26-35
2026-06-19_08-08-03,0,lista_d2.go:2026-06-19_08-07-59;main.go:2026-06-18_21-26-35
2026-06-19_08-09-45,0,lista_d2.go:2026-06-19_08-07-59;main.go:2026-06-18_21-26-35
2026-06-19_08-10-39,0,lista_d2.go:2026-06-19_08-10-39;main.go:2026-06-18_21-26-35
2026-06-19_08-20-14,0,lista_d2.go:2026-06-19_08-20-14;main.go:2026-06-18_21-26-35
2026-06-19_08-23-39,0,lista_d2.go:2026-06-19_08-20-14
2026-06-19_08-32-52,0,lista_d2.go:2026-06-19_08-32-52
2026-06-19_08-55-29,0,lista_d2.go:2026-06-19_08-55-29
2026-06-19_09-17-38,0,lista_d2.go:2026-06-19_09-17-38
2026-06-19_09-28-31,0,lista_d2.go:2026-06-19_09-28-31
2026-06-19_09-30-04,0,lista_d2.go:2026-06-19_09-30-04
2026-06-19_09-40-22,0,lista_d2.go:2026-06-19_09-40-22
2026-06-19_09-40-57,0,lista_d2.go:2026-06-19_09-40-57
2026-06-19_09-42-38,0,lista_d2.go:2026-06-19_09-40-57
2026-06-19_09-44-10,0,lista_d2.go:2026-06-19_09-44-10
2026-06-19_09-45-00,0,lista_d2.go:2026-06-19_09-45-00
2026-06-19_09-45-35,0,lista_d2.go:2026-06-19_09-45-35
2026-06-19_09-47-25,0,lista_d2.go:2026-06-19_09-47-25
2026-06-19_09-49-28,0,lista_d2.go:2026-06-19_09-49-28
2026-06-19_09-50-25,80,lista_d2.go:2026-06-19_09-50-25
2026-06-19_09-52-12,80,lista_d2.go:2026-06-19_09-52-12
2026-06-19_09-54-37,80,lista_d2.go:2026-06-19_09-52-12
2026-06-19_09-55-06,80,lista_d2.go:2026-06-19_09-52-12
2026-06-19_09-55-14,100,lista_d2.go:2026-06-19_09-55-14
